content,score
"udah vaksin 3x tpi dosis 2 dan 3 gk ada sertifikat kartuny,.malah dosis 1 ilang ,pas di cek sertifikatny ilang smua,.gila ratting 1",1
Sertifikat vaksin tiba tiba hilang semua,1
ini emang masih belum terupdate ya? Kok sertifikat vaksinnya engga ada,1
"Vaksin gua ilang semua, padahal gua udah vaksin 3 kali. Ngeselin banget, malah di bilang gua belom vaksin padahal gua udah vaksin sampe vaksin ketiga terus ribet banget",1
"aplikasi paling parah, audah vaksin sampai ke 3, masa tidak ada😡😡😡",1
"Error error mulu, tiket vaksin ga muncul luama bangt udah lah percuma",1
Sertifikat saya hilang,1
"Sumpah ga jelas bgtt,padahal udah vaksin dosis 2 tapi malah ilang sertifikat nya sebelumnya ada, didalem aplikasi saya malah ditulis blm vaksin,ga jelas.",1
"sertifikat vaksin tiba"" ilang gada padahal udah vaksin booster 1 guna nya vaksin buat apa sertifikat nya ilang mempersulit buat nyari kerja",1
"Jancoookkk jancooookkk, aplikasi pemerintah bangsaaaattt.. habis update sertifikatku hilang semua, bajingan bangsaaatttt...!!!!",1
Ini aplikasi ga jelas . Kemaren sertifikat faksin ada sekarang hilang lagi,1
"Apk gak jelas, wes vaksin mlah metune grong vaksin",1
Sertifikasi vaksin dosis satu dan dua saya hilang. Dan setifikasi kartu vaksin yang tiga belum keluar. Padahal saya buka apk ini bulan kemarin ada sekarang malah hilang. Tolong di cek lagi soal buat melamar kerja😊,1
Semakin ribet tidak seperti aplikasi sebelumnya,1
"INI APAANSI, SERTIFIKAT VAKSIN GUA MANA KOK GA ADA",1
"baru aja buka malah vaksin ilang semua, ni gimana sih konsepnya",1
"Permisi.. saya saya sudah Vaksin sebanyak 3x. Kok didatanya tidak ada. Mohon diupdate lagi Apk nya. Tolong. Saya lagi mau melamar kerja. Saya cuma tau, datanya sudah ada. Tolong dibantu",2
"Udah vaksin booster pertama, cek sertifikat malah keterangan belum pernah vaksin covid 19. Cek NIK Ayah juga gitu. Udah vaksin Booster Pertama padahal kemarin tahun 2021.",1
"Saya sudah vaksin sampai tiga kali tapi kenapa diaplikasi terdeteksinya belum pernah vaksin sih,gimana ini kecewa saya",1
"Niatnya mau ngecheck e-ticket untuk booster 2, eh malah dinyatakan belum vaksin. Sertifikat vaksin 1 - 3 gak ada. Kocak sih",1
"Tiba tiba keterangan belum vaksin, padahal udah sampai vaksin 3",1
Gimana sih saya udah vaksin ke 3 masih belum muncul sertivikat nyah d apk ini,2
Setelah Update sertifikat vaksin sampai boster 1 pada hilang semua,1
Apk jelek ehh .ga sama Kya peduli lindungi,1
Makin update makin aneh aplikasinya tiba-tiba sertifikat vaksin hilang huhh aplikasi g*b**k,1
"Sertifikat vaksin ku kok jadi gak ada ya, tulisannya juga belum memiliki riwayat vaksin, padahal waktu masih apk pedulilindungi ada kok aku juga udah vaksin beberapa kali🥲 bagaiamana iniiiii??",2
saya sudah vaksin booster tapi gada sertifikat satupun di aplikasi ini padahal dulu di aplikasi peduli lindungi ada,2
Saya sudah 3x vaksin Kenapa data sertifikat vaksin saya hilang,1
Aplikasi sampah,1
Aplikasi apa ini sudah vaksin booster tpi di dalam apknya dibilang tidak punya sertifikat vaksin,1
Data vaksin 1-2 ku ilang semua,1
Saya sudah 3x vaksin di aplikasi tidak ada,1
"Kenapa setalah update sertifikat hilang semua , status m3njadi blom vaksin sama sekali",1
"Di update data telah melakukan vaksin 1 & 2 malah hilang. Terus sykan sdh melakukan vaksin booster 1, eh data telah melakukan vaksinnya blm ada sampai skrng😩😩😩 Mohon di perbaiki appnya 🙏",1
"Status, Sertifikat vaksin ga muncul semua. Padahal udah sampai ke booster 1, tulisannya malah ""anda belum vaksin"". Gimana sih ???",1
Setelah diinstall..aplikasi tidak bisa kebuka,3
Sertifikat gue ga ada lol,1
"Ini kenapa si sertifikat gw ga muncul abis login balikkk , kesel gw udah mau dipake pula :/",1
Aplikasi rusak,1
"Kacau nih, waktu di app sebelumnya sertifikat vaksin ke 1,2 dan booster ada eh setelah di upgrade malah ga ada malah kosong gimana nih IT nya",2
"Sebelumnya data vaksin masih ada tapi kenapa sekarang jadi gak ada datanya ,malah belum vaksin d tulisannya,padahal pas waktu peduli lindungi masih nyaman gak ada bug kek gini",1
Udh paksit 3 . Keterangan aplikasih belum vaksi . Bikin susah aja aplikasi ini . Udh bagus 2 kemarin . Engk tahu lagi lah gimana ini . Makin kacau di buat .,1
"Status masih vaksin 2 padahal udah sampai vaksin 3, belum terupdate lebih dari 1 bulan. Lebih baik apk peduli lindungi, cepat respon, fiturnya gak ribet, klo mau masuk gk harus daftar lagi.",1
"Kok riwayat vaksin saya ilang?, saya sudah vaksin 1,2 dan booster, kok sertifikat nya ILANG ini gimana sih?",1
"Apk gk jelas, mau lihat sertifikat vaksin malah g ada padahal udh vaksin",1
"Malah jadi ribett,Sertifikat gua malah gak muncul,gua mau lihat adek gua,udah 1tahun malah jadi gak bisa ketemu karena sertifikat nya gak keluar",1
"Apk palinggggggg ribwt dan sering error, lukusan apa sihh yg bikin nih apk, apaa pas kuliah nyaa ga ngotak kali",1
"Udh Vaksin ke 4 Tapi belum ada notif, dan untuk nik ga bisa diubah, makin kacau!!!! Hasil vaksin dari satu sampai 3 aja gabisa diliat detail cuma yang ada vaksin 2 doang",1
bikin simple saja.,1
Cuco em,5
Bapuk udah berulang ulang masukin verivikasi masih ga bisa masuk,1
Tidak ada tanggapan sama sekali,1
Cara mengecek kartu vaksin gimana min. Mau cetak nih,4
"Udah bener dlu aplikasi peduli lindungi, skrg diganti jadi satusehat fitur nya ribet dan susah untuk akses nya, berulang kali saya daftar masukin no nik data pribadi gabisa2, pas saya masuk pake email yg sama seperti akun peduli lindungi saya malah tdk bida masuk. Ini sy yg salah atau emg sistemnya EROR?Tolong diperbaiki dan di notice semoga tdk merepotkan masyarakat untuk mengakses ny",1
gak bisa update,3
"Dulu masih pedulilindungi lebih gampang daftar intuk mendapatkam sertipikatnya, setelah ganti jadi satusehat malah bikin pusing, padahal udah dapat sertipikat karena hp nya hilang ga keburu dicetak Sekarang jadi susah begini aku kasih satu bintang aja",1
Ampas,1
Ini aplikasi kok sering error ya.... Kalah sama Free Fire aja.... Aplikasi ga profesional... Sekali lagi setelah pembaruan selalu errooooorrr... Aplikasi asuuu,1
"Makin ribet fitur nya, jadi ga detail kyk dulu dan hasil vaksinnya pun ada yang ilang",1
👍,5
wZa,4
"Bagus sekali pelayanannya, sangat berbelit2",1
"Kode veriffikasi benar, tapi dibilang salah. Aneh",1
buat login aja susah. gimana sih apk nya jelek banget,1
Gg,5
"Scan barcode tidak berfungsi, biasanya otomatis login kalau sudah scan ini susah",3
Yaallah aku sampe di booster 4X pas ketiga gk masuk peduli lindungi trus suntik vaksin tahun lalu di puskesmas yang ke 4 pas di cek alhamdulillah ada boster 3X gk tau knp pas saya mau lihat peduli lindungi KENAPA KARTU VAKSIN SAYA JADI BOOSTER PERTAMA DOANG😭😭😭😭AKU BOOSTER KE 2 MERIANG TOTAL SAMPE YANG 4 KAKI KRAM SUSAH JALAN KENAPA MALAH ILANG😭😭😭😭😭😭😭😭KENPA ADMIN😭😭,1
"susah bener login nya, padahal no hp dah bener sama tadi pas masukin kode otp juga bener malah ga bisa. mau masukin email juga gabisa. SEMOGA DIPERBAIKI YA, EMANG BOLEH SESUSAH LOGIN INI??",1
Sangatt membatu,5
"APLIKASI SAMPAH,MINTA NIK KITA KASIH TP KATANYA SUDAH DI GUNAKAN ORG LAIN,KPN SY DAFTAR?JGN2....MAU CURI",1
"Kenapa saya masuk lagi kok tidak ada sertifikat vaksinya..pdhal saya sudah melakukan sampai vaksin ke tiga..mohon bantuannya min, ini gmana..saya sudah masukan identitas diri semua lengkap..tidak seperti dulu semuanya mudah dan langsung kluar. Maksih",2
Tolong knp saya udah vaksin ke dua .tp di aplikasinya katanya blom pernh vaksin.sedangkan saya scand barcod saya katanya gk valit .gimana si ini .Tolong segera di perbaiki .saya mau cetak kan pdahal 😢,1
Baik,5
Susah di pakai banyak bug,1
Apk yg Bagus,5
upss.. br install...,2
Tiket booster mana anjenggg,1
"gajelas kode otp dah bener gabisa login maksudnya apa kebanyakan bug ni apk setelah ganti nama, jelek bgt yg megang sekatang",1
"Setiap update selalu masuk baru dan diminta kode OTP, dan membuat bikin ribet orang pakai nya. Sekelas kementerian aplikasi nya gak Bermutu dan bikin malu negara. Lihat aja negara tetangga aplikasi nya gak ribet amat kayak gini.",1
Tutup aja ga guna ini aplikasi cuma nyari duit,1
Ribett,1
"""Gak guna"" dah Gitu aja",1
"Ga guna banget. Kirain mempermudah, malah nambah susah😤",1
Permisi sertifikat vaksin dosis ke 2 saya belum muncul atas nama Prastiyanto,5
Ajg gua udah punya akun mau login sulit amat ajg,1
burukkkk,1
"Jelek banget, bagusan aplikasi peduli lindungi Terus ini kompetibelnya harus os 6 keatas, sedangkan hp ibuibu bapak bapak kebanyakan yang dibawah itu.",1
"Barcode nya gk bisa dibaca, menyusahkan",1
Data saya belum diperbarui cuma sertifikat dosis pertama saja yang ada,1
"Pas masih pake nama peduli lindungi ga ribet, sekarang udah ganti trus juga udah vaksin ke-2 kenapa masih ke-1 disini heran",2
Aplikasi gak jelas bangke,1
Masih simpel.an apk pakek yg peduli lindungi dulu . Update Satusehat malah sudah loginnya,1
"Data saya tidak ditemukan. Padahal saya sudah vaksin booster, saya mau ambil sertifikat nya. Pada saat peduli lindungi aman-aman aja. Sertifikat ketiga vaksin saya ada. Cuma saya tidak DOWNLOD. MENYESAL!",1
Jadi ribet siih ini. Dulu pas masih perulilindungin simpel aja,1
Kartu vaksin ane ko ilang sih .cara balikin y gmna ya saya mau ngelamar kerja soalnya butuh kartu vaksin padahal udah 3 kali vaksin,3
Payah Udah nggak bisa lihat sertifikat vaksin,1
Dmn cara cek atau lihat sertifikat vaksin nya aplikasiii?????,1
Kocak suruh feriv udh diferiv sesuai nomor malah gagal dicoba terus malah harus nunggu lama hadehhh mending yg dlu gk ribet.,1
Tolol kode udah benar di coba login email sama wa tetep gk bisa masuk,1
Bagus,5
Apkl nggk guna ngabisin anggaran dasar pemerintah aja dh,1
Ww,2
"Kenapa ya saat saya mau login nomor telepon saya tidak terdata, padahal saya sudah memasukkan nomor lama dengan benar (karena terjadi perubahan nomor telepon). Saya jadi kesulitan masuk ke akun saya dan download kartu vaksin",3
Sengaja saya kasih bintang 5 biar dilihat... Sejujurnya saya lebih setuju apk peduli lindungi lebih simpel dan efisien.,3
Yg bikin aplikasi knp sih ada masalah apa gtu bukanya di permudah malah di persulit. ANEH.,1
"aplikasi ini tidak bisa menampilkan sertifikat vaksin dalam satu nomer hp untuk satu keluarga, beda dgn apk peduli lindungi versi yg lama ,satu apk ,satu nomer ,satu keluarga sertifikat bisa keluar semua",1
"Aplikasi rusak, mau login gk bisa karena kode verivikasi salah, padahl sudah benar memasukan kodenya sesuai yg dikirim di wa",1
@inayatulmaswiyah,5
"Apk ga guna!!! bikin repot doank lu!! Data vaksin ga masuk, hubungi via sana-sini amleng ga ada bantuan blasss, alhasil pusing sendiri... Katanya wajib begitu ada Kendala ""SUSAH"" ngurusnya, tambah Repot poll... Itu belum ""Keluhan"", tambah Koumetd... Hapus ae lah! fungsional kaga!!, tambah pusing doank!! Mikirin idup dah susah, suruh tambah mikirin kendala data!!",1
Kadang satu sehat tdk bisa terbuka,5
tidak bisa masuk,1
"Sertifikat vaksin belum muncul di aplikasi, lama banget.....",1
Apk ngk guna susahh bangat loginya pas penting gara² ni apk gua jadi ngk itu ambil BST di SMK memang ini apk laknakkkkkk bukanya mempermudah malamempersulit,1
Perlu banyak perbaikan. Sudah di suntik vaksin ke 3 tapi sertifikat tidak langsung keluar. Akhirnya saya inisiatif menghubungi 1500567 Ext 2. Saya ceritakan keluahan yg ada. Alhamdulillah selang beberapa menit bisa muncul sertifikatnya. Terimakasih,4
Qontolll ga bisa diinstall ajg minimal perbaikin dlu lah sok sokan ganti nama,1
Ribet banget,2
Aplikasi koplak otp udh bener ttp gbisaaa,1
"mau login aja susah, ribet",1
login susah,1
"Udah vaksin ke tiga kok belum juga muncul sih , ribet banget",1
"Saya udah vaksin 3 kok masih kuning?, Sama bagaimana cara mengambil sertifikat vaksinnya, tolong info dong",2
"Syarat vaksin kan membawa KTP kenapa harus ada pendataan ulang jelas"" nomer nik saja harusnya cukup",1
Sistem tidak Update saya sdah melakukan Vaksin 3X di sini hanya 1X,1
"Udah meles banyak bicara, intinya di pesulit login",1
padahal bagusan yang dulu,1
Mau login gk bisa harus daftar ribet,1
Lebih tingkatkan ke akuratan nya,5
Aplikasi tidak berguna,1
Kenapa gabisa di download dah,1
"Login pakai akun lama ndak bisa, giliran daftar noyifnya NIK sudah di gunakan. Lha ini fungsinya buat download kartu vaksin dan butuh nik sendiri. Kalau notif NIK sudah di gunakan trua bagaimana???",1
"gaje kali apk ni,udah enak yg kmaren malah diganti nyusah"" in....",1
Bagus,5
Aplikasi cacat g guna,1
"Ini apk Giman cara gunainnya, kemarin pas masih peduli lindungi mau liat sertifak vaksin bisa. Tapi pas gitu yang ini mau liat sertifikat vaksin, anda belum mempunyai sertifikat vaksin jelas"" pas peduli lindungi ada",1
"Awal pasang apk ini, hasil tes nya langsung keluar kenapa ini instal ulang gak ada, padahal udah vaksin1,2 dan 3 lohh, kenapa yg keluar cmn yg pertama.....",2
Maaf masukan kode Verifikasi yang benar????!!! Udah benar malah ga masuk aneh kocak ngt,1
"Hapus saja apps gk ada guna, menuhin memory saja ,",1
Mantap,5
Tolong lah untuk sertifikat sama tiket vaksin tolong dipercpt ampir 1 bulan belum keluar2 buat apa2 susah gak kaya peduli lindungi garcep,1
"Aplikasi sangat baik menurut sya unduh daftar pke no yg terdaftar sesuai email langsung login gak ribet,yg penting no hp/email/nik sesuai gak ada masalah dan terutama gunakan fitur hp yg benar ok 😁",5
kode otp sudah tepat malah suruh masukin yang tepat🤦‍♂️ mau mempermudah malah di persulit,1
"Gabisa login akun. Masih peduli lindungi nyaman"" aja. Pas update mau login akun no hp salah padahal no nya itu"" aja. Pas coba daftar ulang nik sudah digunakan. Jadi gimana cara loginnya ?!!!",1
👍👍👍👍,5
"Ini gimana sih sistem nya padahal saya sudah vaksin bosteer tapi kok nggak tercantum di aplikasi padahal sebelum update vaksin pertama dan kedua say tercantum lho, saya lapor via wa nggak di tangani, jadi nggak jelas",1
Sabgat bermanfaat & mempermudah kita,4
Mantap,5
Ini kenapa ya aplikasi jadi ribet... Masa gak ada sertifikat vaksin kaya aplikasi PeduliLindungi. Saya cari² gak ada semua. Padahal itu untuk saya cari kerja utuk di lihatkan ke perusahaan . Balikin lagi ke aplikasi PeduliLindungi kenapa sih. Ribet bgt inj apa sih,1
Òa,5
YG BIKIN APK IJASAHNYA ASLI AP ENGGA YA ? KENAPA VAKSIN PFIZER MUNCUL BOOSTER? UDAH GITU RIWAYATNYA VAKSIN PERTAMA.,1
jelek susah login karena nomor hangus udah hubungi cs gak ada respon sama sekali,1
gajelas aplikasi gajelas udh ada kode verifikasi malah di sebut salah,1
bisa bisanya gagal login pdhal kode verivikasinya sudah bner,1
nyusahin ngelama lamain doang,1
Aplikasi membingungkan.. Sudah masukkan kode verifikasi secara benar. Tapi tetap saya ada notif salah... Aneh,2
"Enggak bisa login, padahal email sama no hp yg dipake sama",1
"Saya mau download sertifikat vaksin aja ribett,, jngan dibikin susahh dongg",1
"Meskipun aku tidak bisa terdaftar, tapi aku kasih bintang 🌟🌟🌟🌟🌟",5
Gw gak bisa login,2
Bagus,5
Oke mantap,5
"Lu tau sampah ga njing?...nah itulah aplikasi ini setelah di update, biasanya aplikasi yg di update akan nambah bagus...tapi ini malah kebalikannya...jadi sampah dan ga guna",1
Ni aplikasi apaan padahal saya sudah vaksin ke dua kok dibilang blum vaksin kedua aneh aplikasi taiq,1
"Jelek bgt aplikasi ini, terlalu sering update bukannya tambah bagus malah makin jelek. setiap update harus daftar ulang, ngelihat sertifikat vaksin ribetnya minta ampun. ga guna bgt aplikasinya!! udh banyak yang komplain tp ga pernah di gubris.",1
"Pas di update sertifikatnya kok tidak bisa muncul, atau tidak ada lagi padahal dulu ada sampai vaksin booster, semoga diperbaiki lagi aplikasinya",1
"Sangat buruk, gabisa login padahal data sudah benar",1
data tidak terdata,1
Susah masuk,1
Aplikasi dulunya berguna sekarang setelah di upgrade ga ada gunanya hapus aja kembalikan semula...,1
Ok,5
Good,5
Memudahkan urusan menjadi mudah,5
"Aplikasinya buruk. Sertifikat tidak muncul .. hubungin call centre 1500720 nomer sedang tidak aktif, di email tidak dibalas. Buang2 anggaran saja, aplikasi kalo belum sempurna dan bermasalah jangan diterbitkan. Menyusahkan masyarakat. Tolong ibu/ bapak kemenkes di perhatikan. Jangan duduk2 dan banyak bersantai saja. Memalukan !",1
maaf tiket vaksin booster pertama saya kenapa gak muncul ya?,2
Ini kenapa dari kemarin tidak bisa buat download sertifikat vaksin padahal lagi butuh banget gilaaaa,1
Satu bintang deh sy kn dh 3 x di rubh rubh satu sehat mlh bikin ribet beeet jdi gk jelas harusnya klo udh peduli lindungi trusin itu mksudnya buat apa di gnti gnti nama mlh nyusahin,1
Nama akun saya gada saya udah vaksin 3 kali loh,1
"Ini gantinya peduli lindungi, Koq virusnya gak diganti juga om,",1
Upgrade atau downgrade nih pelayanan online Lembaga Kementerian kesehatan,1
Susah log in,1
"Pelayanan aduan sangat lamban Tolong dong di tingkatkan lagi, sudah berminggu"" sertifikat blm mucul, WApun jg sama kek gk ada orang yg kerja aja! Pusat bantuan minta ktp + surat vaksin udh di kasih masih aja minta swa foto bawa ktp, emangnya ini aplikasi pinjol! cyber di Indonesia blm maksimal sering terjadi kebocoran data, ini lg malah minta aneh"", mau tanggung jawab kah kalu ada apa"" .",1
Gimana sh aplikasi eror udh masukin kode verifikasi udh bnr ngetiknya slh mulu diblgnya,1
👍✌,5
Bagus untuk monitor,5
ribet,1
"Apk tidak berguna, mending d hapus lagi saja.",1
Jos,5
"Saya sudah melakukan vaksin ke 3 (booster) tapi kenapa di aplikasi belum muncul sertifikatnya, padahal udah nunggu hampir 2 bulan.. Mohon bantuannya 🙏🙏🙏",3
Bikin ribet download sertifikat vaksin. Yg hp canggil keluara baru enak lah sy ram penuh. Cuma mau sertifikat vaksin download apk dulu. Mna lemot bgt,1
Sy mau cek sertifikat vaksin kok gk ada yah mlh ada keterangan sy blm pernah vaksin pdhl sy udah booster,1
Bikin repot..saya lupa no tlp ..email yg dulu .sekarang ngga bisa masuk,1
Kok ribet amat ya😶,1
Sudah vaksin lengkap tidak terbaca di SISDMK,1
Sangat bagus,5
"Kok pelayananya lambat,lagi lagi cek hasil vaksin belum muncul padahal udah vaksin,tolonglah untuk diperbaiki karena sebagian lembaga masih memakai hasil vaksinnya",2
Maaf kasih bintang satu dulu soal nya aplikasi nya suka ngelag,1
Aplikasi kok suka nya lag,4
Terlalu ribet,1
The Tut hu 6 55 55 tidak 55 z untuk no save GG 9,3
"Aplikasi di update gak bertanggung jawab, gak bisa download sertifikat 💩",1
"Ni apk gimana sih, kode otp dikirim gak bisa dibuat masuk. Kan yang kirim aplikasinya sendiri kenapa waktu dibuat masuk akun malah gak bisa aneh. Padahal angka yang tak tulis udah bener",1
